p,q,midpoint,mid_mod37,mid_dr,chi_p,chi_q,chi_mid
861977,861979,861978,26,3,-1,1,0
862031,862033,862032,6,3,-1,1,0
862157,862159,862158,21,3,-1,1,0
862229,862231,862230,19,3,-1,1,0
862259,862261,862260,12,6,-1,1,0
862397,862399,862398,2,9,-1,1,0
862481,862483,862482,12,3,-1,1,0
862571,862573,862572,28,3,-1,1,0
862649,862651,862650,32,9,-1,1,0
862907,862909,862908,31,6,-1,1,0
862919,862921,862920,6,9,-1,1,0
863537,863539,863538,32,6,-1,1,0
863801,863803,863802,0,9,-1,1,0
863867,863869,863868,29,3,-1,1,0
863897,863899,863898,22,6,-1,1,0
864011,864013,864012,25,3,-1,1,0
864047,864049,864048,24,3,-1,1,0
864077,864079,864078,17,6,-1,1,0
864119,864121,864120,22,3,-1,1,0
864167,864169,864168,33,6,-1,1,0
864221,864223,864222,13,6,-1,1,0
864299,864301,864300,17,3,-1,1,0
864359,864361,864360,3,9,-1,1,0
864509,864511,864510,5,6,-1,1,0
864581,864583,864582,3,6,-1,1,0
864629,864631,864630,14,9,-1,1,0
865001,865003,865002,16,3,-1,1,0
865211,865213,865212,4,6,-1,1,0
865259,865261,865260,15,9,-1,1,0
865481,865483,865482,15,6,-1,1,0
865637,865639,865638,23,9,-1,1,0
865769,865771,865770,7,6,-1,1,0
865817,865819,865818,18,9,-1,1,0
866009,866011,866010,25,3,-1,1,0
866051,866053,866052,30,9,-1,1,0
866081,866083,866082,23,3,-1,1,0
866309,866311,866310,29,6,-1,1,0
866639,866641,866640,26,3,-1,1,0
866849,866851,866850,14,6,-1,1,0
867257,867259,867258,15,9,-1,1,0
867509,867511,867510,8,9,-1,1,0
867617,867619,867618,5,9,-1,1,0
867677,867679,867678,28,6,-1,1,0
867827,867829,867828,30,3,-1,1,0
868121,868123,868122,28,9,-1,1,0
868379,868381,868380,27,6,-1,1,0
868451,868453,868452,25,6,-1,1,0
868487,868489,868488,24,6,-1,1,0
868529,868531,868530,29,3,-1,1,0
868559,868561,868560,22,6,-1,1,0
868739,868741,868740,17,6,-1,1,0
868799,868801,868800,3,3,-1,1,0
868937,868939,868938,30,6,-1,1,0
868997,868999,868998,16,3,-1,1,0
869249,869251,869250,9,3,-1,1,0
869291,869293,869292,14,9,-1,1,0
869369,869371,869370,18,6,-1,1,0
869597,869599,869598,24,9,-1,1,0
869777,869779,869778,19,9,-1,1,0
869807,869809,869808,12,3,-1,1,0
870047,870049,870048,30,9,-1,1,0
870239,870241,870240,0,3,-1,1,0
870431,870433,870432,7,6,-1,1,0
870641,870643,870642,32,9,-1,1,0
870809,870811,870810,15,6,-1,1,0
870929,870931,870930,24,9,-1,1,0
871229,871231,871230,28,3,-1,1,0
871679,871681,871680,34,3,-1,1,0
872141,872143,872142,15,6,-1,1,0
872159,872161,872160,33,6,-1,1,0
872351,872353,872352,3,9,-1,1,0
872381,872383,872382,33,3,-1,1,0
872477,872479,872478,18,9,-1,1,0
872561,872563,872562,28,3,-1,1,0
872609,872611,872610,2,6,-1,1,0
872621,872623,872622,14,9,-1,1,0
872657,872659,872658,13,9,-1,1,0
872747,872749,872748,29,9,-1,1,0
872789,872791,872790,34,6,-1,1,0
872951,872953,872952,11,6,-1,1,0
873317,873319,873318,7,3,-1,1,0
873419,873421,873420,35,6,-1,1,0
873461,873463,873462,3,3,-1,1,0
873527,873529,873528,32,6,-1,1,0
873539,873541,873540,7,9,-1,1,0
873569,873571,873570,0,3,-1,1,0
873617,873619,873618,11,6,-1,1,0
873641,873643,873642,35,3,-1,1,0
873707,873709,873708,27,6,-1,1,0
873989,873991,873990,13,9,-1,1,0
874301,874303,874302,29,6,-1,1,0
874457,874459,874458,0,9,-1,1,0
874637,874639,874638,32,9,-1,1,0
874721,874723,874722,5,3,-1,1,0
874889,874891,874890,25,9,-1,1,0
875261,875263,875262,27,3,-1,1,0
875267,875269,875268,33,9,-1,1,0
875297,875299,875298,26,3,-1,1,0
875339,875341,875340,31,9,-1,1,0
875417,875419,875418,35,6,-1,1,0
875519,875521,875520,26,9,-1,1,0
875591,875593,875592,24,9,-1,1,0
875627,875629,875628,23,9,-1,1,0
875681,875683,875682,3,9,-1,1,0
875759,875761,875760,7,6,-1,1,0
875981,875983,875982,7,3,-1,1,0
876011,876013,876012,0,6,-1,1,0
876017,876019,876018,6,3,-1,1,0
876077,876079,876078,29,9,-1,1,0
876191,876193,876192,32,6,-1,1,0
876329,876331,876330,22,9,-1,1,0
876371,876373,876372,27,6,-1,1,0
876431,876433,876432,13,3,-1,1,0
876479,876481,876480,24,6,-1,1,0
876719,876721,876720,5,3,-1,1,0
876749,876751,876750,35,6,-1,1,0
876851,876853,876852,26,9,-1,1,0
877109,877111,877110,25,6,-1,1,0
877397,877399,877398,17,6,-1,1,0
877619,877621,877620,17,3,-1,1,0
877871,877873,877872,10,3,-1,1,0
877907,877909,877908,9,3,-1,1,0
877937,877939,877938,2,6,-1,1,0
878021,878023,878022,12,9,-1,1,0
878039,878041,878040,30,9,-1,1,0
878411,878413,878412,32,3,-1,1,0
878831,878833,878832,8,9,-1,1,0
878987,878989,878988,16,3,-1,1,0
879167,879169,879168,11,3,-1,1,0
879269,879271,879270,2,6,-1,1,0
879341,879343,879342,0,6,-1,1,0
879581,879583,879582,18,3,-1,1,0
879689,879691,879690,15,3,-1,1,0
879707,879709,879708,33,3,-1,1,0
879797,879799,879798,12,3,-1,1,0
879917,879919,879918,21,6,-1,1,0
880067,880069,880068,23,3,-1,1,0
880151,880153,880152,33,6,-1,1,0
880247,880249,880248,18,3,-1,1,0
880301,880303,880302,35,3,-1,1,0
880421,880423,880422,7,6,-1,1,0
880541,880543,880542,16,9,-1,1,0
880571,880573,880572,9,3,-1,1,0
880727,880729,880728,17,6,-1,1,0
880799,880801,880800,15,6,-1,1,0
880907,880909,880908,12,6,-1,1,0
880949,880951,880950,17,3,-1,1,0
881141,881143,881142,24,6,-1,1,0
881171,881173,881172,17,9,-1,1,0
881471,881473,881472,21,3,-1,1,0
881477,881479,881478,27,9,-1,1,0
881537,881539,881538,13,6,-1,1,0
881897,881899,881898,3,6,-1,1,0
882017,882019,882018,12,9,-1,1,0
882029,882031,882030,24,3,-1,1,0
882239,882241,882240,12,6,-1,1,0
882251,882253,882252,24,9,-1,1,0
882389,882391,882390,14,3,-1,1,0
882449,882451,882450,0,9,-1,1,0
882701,882703,882702,30,9,-1,1,0
882881,882883,882882,25,9,-1,1,0
883109,883111,883110,31,3,-1,1,0
883229,883231,883230,3,6,-1,1,0
883247,883249,883248,21,6,-1,1,0
883409,883411,883410,35,6,-1,1,0
883577,883579,883578,18,3,-1,1,0
883697,883699,883698,27,6,-1,1,0
883781,883783,883782,0,9,-1,1,0
884129,884131,884130,15,6,-1,1,0
884267,884269,884268,5,9,-1,1,0
884309,884311,884310,10,6,-1,1,0
884369,884371,884370,33,3,-1,1,0
884489,884491,884490,5,6,-1,1,0
884591,884593,884592,33,9,-1,1,0
884789,884791,884790,9,9,-1,1,0
885161,885163,885162,11,3,-1,1,0
885551,885553,885552,31,6,-1,1,0
885791,885793,885792,12,3,-1,1,0
885821,885823,885822,5,6,-1,1,0
885881,885883,885882,28,3,-1,1,0
885959,885961,885960,32,9,-1,1,0
886019,886021,886020,18,6,-1,1,0
886181,886183,886182,32,6,-1,1,0
886241,886243,886242,18,3,-1,1,0
886337,886339,886338,3,9,-1,1,0
886427,886429,886428,19,9,-1,1,0
886469,886471,886470,24,6,-1,1,0
886517,886519,886518,35,9,-1,1,0
886547,886549,886548,28,3,-1,1,0
886607,886609,886608,14,9,-1,1,0
886967,886969,886968,4,9,-1,1,0
886979,886981,886980,16,3,-1,1,0
887057,887059,887058,20,9,-1,1,0
887141,887143,887142,30,3,-1,1,0
887267,887269,887268,8,3,-1,1,0
887399,887401,887400,29,9,-1,1,0
887567,887569,887568,12,6,-1,1,0
887657,887659,887658,28,6,-1,1,0
887669,887671,887670,3,9,-1,1,0
887837,887839,887838,23,6,-1,1,0
887921,887923,887922,33,9,-1,1,0
887987,887989,887988,25,3,-1,1,0
888059,888061,888060,23,3,-1,1,0
888161,888163,888162,14,6,-1,1,0
888359,888361,888360,27,6,-1,1,0
888659,888661,888660,31,9,-1,1,0
888689,888691,888690,24,3,-1,1,0
888779,888781,888780,3,3,-1,1,0
888869,888871,888870,19,3,-1,1,0
888917,888919,888918,30,6,-1,1,0
888959,888961,888960,35,3,-1,1,0
889037,889039,889038,2,9,-1,1,0
889349,889351,889350,18,6,-1,1,0
889697,889699,889698,33,3,-1,1,0
889871,889873,889872,22,6,-1,1,0
889877,889879,889878,28,3,-1,1,0
889907,889909,889908,21,6,-1,1,0
890117,890119,890118,9,9,-1,1,0
890159,890161,890160,14,6,-1,1,0
890861,890863,890862,13,6,-1,1,0
890999,891001,891000,3,9,-1,1,0
891047,891049,891048,14,3,-1,1,0
891101,891103,891102,31,3,-1,1,0
891377,891379,891378,11,9,-1,1,0
891389,891391,891390,23,3,-1,1,0
891491,891493,891492,14,6,-1,1,0
891521,891523,891522,7,9,-1,1,0
891557,891559,891558,6,9,-1,1,0
891659,891661,891660,34,3,-1,1,0
891677,891679,891678,15,3,-1,1,0
891797,891799,891798,24,6,-1,1,0
891827,891829,891828,17,9,-1,1,0
891887,891889,891888,3,6,-1,1,0
892091,892093,892092,22,3,-1,1,0
892781,892783,892782,9,9,-1,1,0
893117,893119,893118,12,3,-1,1,0
893147,893149,893148,5,6,-1,1,0
893339,893341,893340,12,9,-1,1,0
893381,893383,893382,17,6,-1,1,0
894137,894139,894138,33,6,-1,1,0
894191,894193,894192,13,6,-1,1,0
894209,894211,894210,31,6,-1,1,0
894407,894409,894408,7,6,-1,1,0
894449,894451,894450,12,3,-1,1,0
894611,894613,894612,26,3,-1,1,0
894791,894793,894792,21,3,-1,1,0
894869,894871,894870,25,9,-1,1,0
895007,895009,895008,15,3,-1,1,0
895049,895051,895050,20,9,-1,1,0
895157,895159,895158,17,9,-1,1,0
895241,895243,895242,27,3,-1,1,0
895421,895423,895422,22,3,-1,1,0
895469,895471,895470,33,6,-1,1,0
895649,895651,895650,28,6,-1,1,0
895667,895669,895668,9,6,-1,1,0
895787,895789,895788,18,9,-1,1,0
895799,895801,895800,30,3,-1,1,0
895901,895903,895902,21,6,-1,1,0
896111,896113,896112,9,9,-1,1,0
896297,896299,896298,10,6,-1,1,0
896447,896449,896448,12,3,-1,1,0
896717,896719,896718,23,3,-1,1,0
897101,897103,897102,0,9,-1,1,0
897269,897271,897270,20,6,-1,1,0
897317,897319,897318,31,9,-1,1,0
897467,897469,897468,33,6,-1,1,0
897497,897499,897498,26,9,-1,1,0
897647,897649,897648,28,6,-1,1,0
897707,897709,897708,14,3,-1,1,0
897779,897781,897780,12,3,-1,1,0
898067,898069,898068,4,3,-1,1,0
898211,898213,898212,0,3,-1,1,0
898241,898243,898242,30,6,-1,1,0
898421,898423,898422,25,6,-1,1,0
898481,898483,898482,11,3,-1,1,0
898661,898663,898662,6,3,-1,1,0
899159,899161,899160,23,6,-1,1,0
899177,899179,899178,4,6,-1,1,0
899849,899851,899850,10,3,-1,1,0
899891,899893,899892,15,9,-1,1,0
900089,900091,900090,28,9,-1,1,0
900329,900331,900330,9,6,-1,1,0
900551,900553,900552,9,3,-1,1,0
900587,900589,900588,8,3,-1,1,0
900671,900673,900672,18,6,-1,1,0
900761,900763,900762,34,6,-1,1,0
900929,900931,900930,17,3,-1,1,0
900971,900973,900972,22,9,-1,1,0
901007,901009,901008,21,9,-1,1,0
901169,901171,901170,35,9,-1,1,0
901211,901213,901212,3,6,-1,1,0
901247,901249,901248,2,6,-1,1,0
901427,901429,901428,34,6,-1,1,0
901499,901501,901500,32,6,-1,1,0
901739,901741,901740,13,3,-1,1,0
901907,901909,901908,33,9,-1,1,0
902087,902089,902088,28,9,-1,1,0
902261,902263,902262,17,3,-1,1,0
902597,902599,902598,20,6,-1,1,0
903389,903391,903390,35,6,-1,1,0
903449,903451,903450,21,3,-1,1,0
904067,904069,904068,10,9,-1,1,0
904217,904219,904218,12,6,-1,1,0
904511,904513,904512,10,3,-1,1,0
904661,904663,904662,12,9,-1,1,0
904679,904681,904680,30,9,-1,1,0
904901,904903,904902,30,6,-1,1,0
904931,904933,904932,23,9,-1,1,0
904997,904999,904998,15,3,-1,1,0
905207,905209,905208,3,6,-1,1,0
905297,905299,905298,19,6,-1,1,0
905759,905761,905760,0,9,-1,1,0
906011,906013,906012,30,9,-1,1,0
906119,906121,906120,27,9,-1,1,0
906329,906331,906330,15,3,-1,1,0
906539,906541,906540,3,6,-1,1,0
906749,906751,906750,28,9,-1,1,0
906929,906931,906930,23,9,-1,1,0
907019,907021,907020,2,9,-1,1,0
907139,907141,907140,11,3,-1,1,0
907211,907213,907212,9,3,-1,1,0
907367,907369,907368,17,6,-1,1,0
907391,907393,907392,4,3,-1,1,0
907397,907399,907398,10,9,-1,1,0
907469,907471,907470,8,9,-1,1,0
907691,907693,907692,8,6,-1,1,0
907757,907759,907758,0,9,-1,1,0
907811,907813,907812,17,9,-1,1,0
907967,907969,907968,25,3,-1,1,0
907997,907999,907998,18,6,-1,1,0
908417,908419,908418,31,3,-1,1,0
908489,908491,908490,29,3,-1,1,0
908669,908671,908670,24,3,-1,1,0
908819,908821,908820,26,9,-1,1,0
908849,908851,908850,19,3,-1,1,0
908861,908863,908862,31,6,-1,1,0
908879,908881,908880,12,6,-1,1,0
908909,908911,908910,5,9,-1,1,0
909089,909091,909090,0,9,-1,1,0
909239,909241,909240,2,6,-1,1,0
909287,909289,909288,13,9,-1,1,0
909299,909301,909300,25,3,-1,1,0
909317,909319,909318,6,3,-1,1,0
909329,909331,909330,18,6,-1,1,0
909341,909343,909342,30,9,-1,1,0
909539,909541,909540,6,9,-1,1,0
909611,909613,909612,4,9,-1,1,0
909899,909901,909900,33,9,-1,1,0
909971,909973,909972,31,9,-1,1,0
910097,910099,910098,9,9,-1,1,0
910139,910141,910140,14,6,-1,1,0
910199,910201,910200,0,3,-1,1,0
910277,910279,910278,4,9,-1,1,0
910451,910453,910452,30,3,-1,1,0
910619,910621,910620,13,9,-1,1,0
910709,910711,910710,29,9,-1,1,0
911087,911089,911088,0,9,-1,1,0
911159,911161,911160,35,9,-1,1,0
911171,911173,911172,10,3,-1,1,0
911231,911233,911232,33,9,-1,1,0
911291,911293,911292,19,6,-1,1,0
911357,911359,911358,11,9,-1,1,0
911681,911683,911682,2,9,-1,1,0
911837,911839,911838,10,3,-1,1,0
911957,911959,911958,19,6,-1,1,0
912047,912049,912048,35,6,-1,1,0
912449,912451,912450,30,3,-1,1,0
912467,912469,912468,11,3,-1,1,0
912521,912523,912522,28,3,-1,1,0
912647,912649,912648,6,3,-1,1,0
912797,912799,912798,8,9,-1,1,0
912851,912853,912852,25,9,-1,1,0
912869,912871,912870,6,9,-1,1,0
912971,912973,912972,34,3,-1,1,0
913037,913039,913038,26,6,-1,1,0
913571,913573,913572,5,9,-1,1,0
913637,913639,913638,34,3,-1,1,0
914189,914191,914190,31,6,-1,1,0
914237,914239,914238,5,9,-1,1,0
914357,914359,914358,14,3,-1,1,0
914369,914371,914370,26,6,-1,1,0
914519,914521,914520,28,3,-1,1,0
914579,914581,914580,14,9,-1,1,0
914609,914611,914610,7,3,-1,1,0
914789,914791,914790,2,3,-1,1,0
915197,915199,915198,3,6,-1,1,0
915221,915223,915222,27,3,-1,1,0
915251,915253,915252,20,6,-1,1,0
915587,915589,915588,23,9,-1,1,0
915611,915613,915612,10,6,-1,1,0
915917,915919,915918,20,6,-1,1,0
915947,915949,915948,13,9,-1,1,0
916031,916033,916032,23,3,-1,1,0
916127,916129,916128,8,9,-1,1,0
916187,916189,916188,31,6,-1,1,0
916217,916219,916218,24,9,-1,1,0
916259,916261,916260,29,6,-1,1,0
916337,916339,916338,33,3,-1,1,0
916469,916471,916470,17,9,-1,1,0
916649,916651,916650,12,9,-1,1,0
916931,916933,916932,35,3,-1,1,0
917039,917041,917040,32,3,-1,1,0
917051,917053,917052,7,6,-1,1,0
917237,917239,917238,8,3,-1,1,0
917459,917461,917460,8,9,-1,1,0
917591,917593,917592,29,6,-1,1,0
917687,917689,917688,14,3,-1,1,0
917771,917773,917772,24,6,-1,1,0
918257,918259,918258,29,6,-1,1,0
918431,918433,918432,18,9,-1,1,0
918581,918583,918582,20,6,-1,1,0
918677,918679,918678,5,3,-1,1,0
918947,918949,918948,16,3,-1,1,0
919019,919021,919020,14,3,-1,1,0
919031,919033,919032,26,6,-1,1,0
919109,919111,919110,30,3,-1,1,0
919229,919231,919230,2,6,-1,1,0
919349,919351,919350,11,9,-1,1,0
919421,919423,919422,9,9,-1,1,0
919691,919693,919692,20,9,-1,1,0
919757,919759,919758,12,3,-1,1,0
919901,919903,919902,8,3,-1,1,0
919937,919939,919938,7,3,-1,1,0
919949,919951,919950,19,6,-1,1,0
920147,920149,920148,32,6,-1,1,0
920201,920203,920202,12,6,-1,1,0
920279,920281,920280,16,3,-1,1,0
920441,920443,920442,30,3,-1,1,0
920651,920653,920652,18,6,-1,1,0
920741,920743,920742,34,6,-1,1,0
920789,920791,920790,8,9,-1,1,0
920999,921001,921000,33,3,-1,1,0
921029,921031,921030,26,6,-1,1,0
921197,921199,921198,9,3,-1,1,0
921257,921259,921258,32,9,-1,1,0
921407,921409,921408,34,6,-1,1,0
921497,921499,921498,13,6,-1,1,0
921749,921751,921750,6,6,-1,1,0
921839,921841,921840,22,6,-1,1,0
921887,921889,921888,33,9,-1,1,0
921911,921913,921912,20,6,-1,1,0
922037,922039,922038,35,6,-1,1,0
922067,922069,922068,28,9,-1,1,0
922079,922081,922080,3,3,-1,1,0
922289,922291,922290,28,6,-1,1,0
922331,922333,922332,33,3,-1,1,0
922487,922489,922488,4,6,-1,1,0
922511,922513,922512,28,3,-1,1,0
922637,922639,922638,6,3,-1,1,0
922679,922681,922680,11,9,-1,1,0
922739,922741,922740,34,6,-1,1,0
923051,923053,923052,13,3,-1,1,0
923177,923179,923178,28,3,-1,1,0
923201,923203,923202,15,9,-1,1,0
923309,923311,923310,12,9,-1,1,0
923369,923371,923370,35,6,-1,1,0
923579,923581,923580,23,9,-1,1,0
923849,923851,923850,34,9,-1,1,0
924041,924043,924042,4,3,-1,1,0
924281,924283,924282,22,9,-1,1,0
924359,924361,924360,26,6,-1,1,0
924401,924403,924402,31,3,-1,1,0
924419,924421,924420,12,3,-1,1,0
924527,924529,924528,9,3,-1,1,0
924641,924643,924642,12,9,-1,1,0
924659,924661,924660,30,9,-1,1,0
924809,924811,924810,32,6,-1,1,0
924827,924829,924828,13,6,-1,1,0
925079,925081,925080,6,6,-1,1,0
925271,925273,925272,13,9,-1,1,0
925499,925501,925500,19,3,-1,1,0
925577,925579,925578,23,9,-1,1,0
925619,925621,925620,28,6,-1,1,0
926087,926089,926088,15,6,-1,1,0
926111,926113,926112,2,3,-1,1,0
926129,926131,926130,20,3,-1,1,0
926351,926353,926352,20,9,-1,1,0
926657,926659,926658,30,9,-1,1,0
926669,926671,926670,5,3,-1,1,0
927629,927631,927630,3,9,-1,1,0
928097,928099,928098,27,9,-1,1,0
928139,928141,928140,32,6,-1,1,0
928157,928159,928158,13,6,-1,1,0
928271,928273,928272,16,3,-1,1,0
928427,928429,928428,24,6,-1,1,0
928469,928471,928470,29,3,-1,1,0
928559,928561,928560,8,3,-1,1,0
928619,928621,928620,31,9,-1,1,0
928649,928651,928650,24,3,-1,1,0
928769,928771,928770,33,6,-1,1,0
928817,928819,928818,7,9,-1,1,0
929009,929011,929010,14,3,-1,1,0
929057,929059,929058,25,6,-1,1,0
929207,929209,929208,27,3,-1,1,0
929417,929419,929418,15,6,-1,1,0
929627,929629,929628,3,9,-1,1,0
929639,929641,929640,15,3,-1,1,0
929741,929743,929742,6,6,-1,1,0
929807,929809,929808,35,9,-1,1,0
930071,930073,930072,3,3,-1,1,0
930077,930079,930078,9,9,-1,1,0
930197,930199,930198,18,3,-1,1,0
930287,930289,930288,34,3,-1,1,0
930467,930469,930468,29,3,-1,1,0
930569,930571,930570,20,6,-1,1,0
930617,930619,930618,31,9,-1,1,0
930989,930991,930990,33,3,-1,1,0
931127,931129,931128,23,6,-1,1,0
931571,931573,931572,23,9,-1,1,0
931727,931729,931728,31,3,-1,1,0
931781,931783,931782,11,3,-1,1,0
932117,932119,932118,14,6,-1,1,0
932207,932209,932208,30,6,-1,1,0
932219,932221,932220,5,9,-1,1,0
932417,932419,932418,18,9,-1,1,0
932471,932473,932472,35,9,-1,1,0
932681,932683,932682,23,3,-1,1,0
932801,932803,932802,32,6,-1,1,0
932999,933001,933000,8,6,-1,1,0
933059,933061,933060,31,3,-1,1,0
933551,933553,933552,5,9,-1,1,0
933809,933811,933810,4,6,-1,1,0
933851,933853,933852,9,3,-1,1,0
934049,934051,934050,22,3,-1,1,0
934067,934069,934068,3,3,-1,1,0
934487,934489,934488,16,9,-1,1,0
934721,934723,934722,28,9,-1,1,0
934889,934891,934890,11,6,-1,1,0
934907,934909,934908,29,6,-1,1,0
934979,934981,934980,27,6,-1,1,0
935021,935023,935022,32,3,-1,1,0
935147,935149,935148,10,3,-1,1,0
935591,935593,935592,10,6,-1,1,0
935651,935653,935652,33,3,-1,1,0
935687,935689,935688,32,3,-1,1,0
935717,935719,935718,25,6,-1,1,0
936179,936181,936180,6,9,-1,1,0
936281,936283,936282,34,3,-1,1,0
936737,936739,936738,9,9,-1,1,0
936917,936919,936918,4,9,-1,1,0
937007,937009,937008,20,9,-1,1,0
937031,937033,937032,7,6,-1,1,0
937229,937231,937230,20,6,-1,1,0
937241,937243,937242,32,9,-1,1,0
937589,937591,937590,10,6,-1,1,0
937637,937639,937638,21,9,-1,1,0
937661,937663,937662,8,6,-1,1,0
937679,937681,937680,26,6,-1,1,0
937901,937903,937902,26,3,-1,1,0
938051,938053,938052,28,9,-1,1,0
938057,938059,938058,34,6,-1,1,0
938879,938881,938880,5,9,-1,1,0
938981,938983,938982,33,3,-1,1,0
939089,939091,939090,30,3,-1,1,0
939119,939121,939120,23,6,-1,1,0
939179,939181,939180,9,3,-1,1,0
939347,939349,939348,29,9,-1,1,0
939359,939361,939360,4,3,-1,1,0
939611,939613,939612,34,3,-1,1,0
939737,939739,939738,12,3,-1,1,0
939767,939769,939768,5,6,-1,1,0
939791,939793,939792,29,3,-1,1,0
939971,939973,939972,24,3,-1,1,0
940001,940003,940002,17,6,-1,1,0
940349,940351,940350,32,3,-1,1,0
940529,940531,940530,27,3,-1,1,0
940547,940549,940548,8,3,-1,1,0
940781,940783,940782,20,3,-1,1,0
941009,941011,941010,26,6,-1,1,0
941117,941119,941118,23,6,-1,1,0
941207,941209,941208,2,6,-1,1,0
941249,941251,941250,7,3,-1,1,0
941489,941491,941490,25,9,-1,1,0
941669,941671,941670,20,9,-1,1,0
942041,942043,942042,22,3,-1,1,0
942167,942169,942168,0,3,-1,1,0
942311,942313,942312,33,3,-1,1,0
942437,942439,942438,11,3,-1,1,0
942659,942661,942660,11,9,-1,1,0
942857,942859,942858,24,9,-1,1,0
942899,942901,942900,29,6,-1,1,0
943079,943081,943080,24,6,-1,1,0
943301,943303,943302,24,3,-1,1,0
943541,943543,943542,5,9,-1,1,0
943601,943603,943602,28,6,-1,1,0
943781,943783,943782,23,6,-1,1,0
943799,943801,943800,4,6,-1,1,0
943841,943843,943842,9,3,-1,1,0
944147,944149,944148,19,3,-1,1,0
944261,944263,944262,22,9,-1,1,0
944387,944389,944388,0,9,-1,1,0
944429,944431,944430,5,6,-1,1,0
944519,944521,944520,21,6,-1,1,0
944561,944563,944562,26,3,-1,1,0
944687,944689,944688,4,3,-1,1,0
944729,944731,944730,9,9,-1,1,0
944897,944899,944898,29,6,-1,1,0
945209,945211,945210,8,3,-1,1,0
945389,945391,945390,3,3,-1,1,0
945479,945481,945480,19,3,-1,1,0
945587,945589,945588,16,3,-1,1,0
945629,945631,945630,21,9,-1,1,0
945671,945673,945672,26,6,-1,1,0
945731,945733,945732,12,3,-1,1,0
945809,945811,945810,16,9,-1,1,0
945881,945883,945882,14,9,-1,1,0
945941,945943,945942,0,6,-1,1,0
946079,946081,946080,27,9,-1,1,0
946091,946093,946092,2,3,-1,1,0
946109,946111,946110,20,3,-1,1,0
946367,946369,946368,19,9,-1,1,0
946487,946489,946488,28,3,-1,1,0
946511,946513,946512,15,9,-1,1,0
946661,946663,946662,17,6,-1,1,0
946667,946669,946668,23,3,-1,1,0
946859,946861,946860,30,6,-1,1,0
947381,947383,947382,34,6,-1,1,0
947411,947413,947412,27,9,-1,1,0
947741,947743,947742,24,6,-1,1,0
948089,948091,948090,2,3,-1,1,0
948149,948151,948150,25,9,-1,1,0
948401,948403,948402,18,9,-1,1,0
948797,948799,948798,7,9,-1,1,0
948971,948973,948972,33,3,-1,1,0
949019,949021,949020,7,6,-1,1,0
949211,949213,949212,14,9,-1,1,0
949241,949243,949242,7,3,-1,1,0
949439,949441,949440,20,3,-1,1,0
949451,949453,949452,32,6,-1,1,0
949607,949609,949608,3,9,-1,1,0
949631,949633,949632,27,6,-1,1,0
949649,949651,949650,8,6,-1,1,0
949889,949891,949890,26,3,-1,1,0
949937,949939,949938,0,6,-1,1,0
950039,950041,950040,28,9,-1,1,0
950177,950179,950178,18,3,-1,1,0
